answer	noun. A response or reply; something said or done in reaction to a statement or question.
ant	symbol. ISO 639-3 language code for Antakarinya.
anta	noun. A kind of pier that terminates the walls of the naos, a kind of post or pillar on either side of a doorway or entrance of a Greek
antae	noun. plural of anta
antas	noun. plural of anta
ante	noun. A price or cost, as in up the ante.
anted	verb. simple past and past participle of ante; alternative spelling of anteed.
anteed	verb. simple past and past participle of ante
antes	noun. plural of ante
anther	noun. The pollen - bearing part of the stamen of a flower.
anti	adjective. Opposed to something.
antiar	noun. A poison obtained from the upas tree.
antiars	noun. plural of antiar
antic	adjective. Playful, funny, absurd.
antics	noun. plural of antic
antidote	noun. A remedy to counteract the effects of poison.
antilog	noun. An antilogarithm.
anting	noun. The practice of some birds of rubbing live ants or occasionally other items into the feathers, possibly as a means of controlling
antique	adjective. Having existed in ancient times, descended from antiquity; used especially in reference to Greece and Rome.
antis	noun. plural of anti
antitax	adjective. Acting against or opposed to taxes.
antler	noun. A deciduous branching and bony structure on the head of deer (Cervidae), normally in pairs, grown and shed each year.
antlion	noun. Any of various species of insects, many of them nocturnal, in the family Myrmeleontidae.
antra	noun. plural of antrum
antre	noun. Cavern; cave.
antres	noun. plural of antre
antrum	noun. A bodily cavity, especially one having bony walls, especially one in the sinuses.
ants	noun. plural of ant
anus	noun. The external orifice of the rectum in most mammals, teleost fish, and many invertebrates, through which feces and flatus are ejected.
anvil	noun. A heavy iron block used in the blacksmithing trade as a surface upon which metal can be struck and shaped.
any	symbol. ISO 639-3 language code for Anyi.
anyplace	adverb. At a non-specific place; anywhere.
anything	pronoun. Any object, act, state, event, or fact whatsoever; a thing of any kind; something or other.
anywhere	adverb. In or at any location.
aorta	noun. The great artery which carries the blood from the heart to all parts of the body except the lungs; the main trunk of the arterial
aortal	adjective. Of or relating to the aorta.
aortic	adjective. Of or pertaining to the aorta or the aortic valve.
apace	adverb. Quickly, rapidly, with speed.
apart	adverb. Placed separately (in regard to space or time).
ape	symbol. ISO 639-3 language code for Bukiyip.
aped	verb. simple past and past participle of ape
aper	noun. Someone who apes something
apercu	noun. Alternative spelling of aperçu.
apers	noun. plural of aper
apery	noun. A place where apes are kept.
apes	noun. plural of ape
apex	noun. The highest or the greatest part of something, especially forming a point.
aphesis	noun. The loss of the initial unstressed vowel of a word.
aphid	noun. A sap - sucking insect pest of the superfamily Aphidoidea; an aphidian.
aphids	noun. plural of aphid
aphis	noun. An aphid.
aphonic	adjective. Of, relating to, or exhibiting aphonia; unable to speak.
apian	adjective. Relating to bees.
apices	noun. plural of apex
aping	verb. present participle and gerund of ape
apish	adjective. Resembling or characteristic of an ape.
apishly	adverb. In an apish manner; in the manner of an ape.
aplite	noun. A fine-grained granitic rock composed mostly of quartz and feldspars.
apnea	noun. The cessation of breathing, most often in reference to transient instances thereof during sleep.
apneal	adjective. Alternative form of apnoeal.
apneas	noun. plural of apnea
apocarp	noun. A carpel of an apocarpous plant.
apod	adjective. Lacking feet; apodal.
apods	noun. plural of apod
aport	adverb. on the left side of the boat
arcs	noun. plural of arc
arcsine	noun. Any of several single-valued or multivalued functions that are inverses of the sine function.
arctic	adjective. Alternative letter-case form of Arctic.
arcuate	adjective. curved into the shape of a bow.
ardeb	noun. A Middle Eastern unit of volume used for agricultural crops.
ardebs	noun. plural of ardeb
ardor	noun. Great warmth of feeling; fervor; passion.
ardors	noun. plural of ardor
are	symbol. ISO 639-3 language code for Western Arrernte.
area	noun. A measure of the extent of a surface; it is measured in square units.
areal	adjective. Of or pertaining to an area.
areas	noun. plural of area
areca	noun. Any member of the genus Areca of about fifty species of single-stemmed palms in the family Arecaceae, found in humid tropical forests.
areic	adjective. Of or pertaining to area; especially used to describe a measurement per unit area.
arena	noun. An enclosed area, often outdoor, for the presentation of sporting events (sports arena) or other spectacular events; earthen area,
areole	noun. Any of the smallest enclosures created by the veins of a leaf.
ares	noun. plural of are
arete	noun. excellence, goodness; virtue.
aretes	noun. plural of arete
arf	symbol. Former ISO 639-3 language code for Arafundi.
argal	adverb. thus, therefore
argali	noun. Ovis ammon, the largest wild sheep, which roams the highlands of Central Asia.
argent	noun. The metal silver.
argentic	adjective. Of, pertaining to or containing silver.
argents	noun. plural of argent
argil	noun. potter 's clay.
argils	noun. plural of argil
argon	noun. The chemical element (symbol Ar) with an atomic number of 18.
argot	noun. A secret language or conventional slang peculiar to thieves, tramps and vagabonds.
argots	noun. plural of argot
arguable	adjective. That can be argued; that can be proven or strongly supported with sound logical deduction, precedent, and evidence.
arguably	adverb. As can be supported or proven by sound logical deduction, evidence, and precedent, but without absolute certainty.
argue	verb. To show grounds for concluding (that); to indicate, imply.
argued	verb. simple past and past participle of argue
argument	noun. A fact or statement used to support a proposition; a reason.
argus	noun. A watchful guardian.
aria	noun. A musical piece written typically for a solo voice with orchestral accompaniment in an opera or cantata.
arias	noun. plural of aria
arid	adjective. Very dry.
aridest	adjective. superlative form of arid: most arid
ariel	noun. A kind of mountain gazelle, native to Arabia.
ariette	noun. A short aria, or air.
aright	adverb. Rightly, correctly; in the right way or form.
aril	noun. A tissue surrounding the seed in certain fruits such as pomegranates.
arils	noun. plural of aril
arise	verb. To come up from a lower to a higher position.
arisen	verb. past participle of arise
arises	verb. third-person singular simple present indicative of arise
arista	noun. One of the fibrils found on grains or fishes.
ark	symbol. ISO 639-3 language code for Arikapú.
arks	noun. plural of ark
arles	noun. Alternative form of earles (“deposit”).
arm	symbol. ISO 639-2 /B language code for Armenian.
armed	adjective. Equipped, especially with a weapon.
armer	noun. One who arms, or supplies weapons.
armet	noun. A type of mediaeval helmet which fully enclosed the head and face, first found in the 1420s in Milan.
armets	noun. plural of armet
armies	noun. plural of army
arming	verb. present participle and gerund of arm
armless	adjective. Having no arms.
armlet	noun. A band worn on the arm for ornamental or identification purposes.
armor	noun. A protective layer over a body, vehicle, or other object intended to deflect or diffuse damaging forces.
arms	noun. Weaponry, weapons.
army	noun. A large, highly organized military force, concerned mainly with ground (rather than air or naval) operations.
arnica	noun. Any of several plants, of the genus Arnica, considered to have medicinal properties, especially Arnica montana.
arnotto	noun. Archaic form of annatto.
aroid	noun. Any plant of the family Araceae, found chiefly in the tropics.
aroids	noun. plural of aroid
aroint	verb. avaunt; begone; go away; leave !
aroma	noun. A smell; especially a pleasant, spicy or fragrant one.
arose	verb. simple past of arise
around	preposition. Forming a circle or closed curve containing (something).
aroynt	verb. Alternative form of aroint.
arpen	noun. Alternative form of arpent (old unit of measure)
arpens	noun. plural of arpen
arpent	noun. A pre-metric French unit of length, having various official measures (from 58 to 72 metres).
arrant	adjective. Complete; downright; utter.
arrest	noun. A check; a stop; an act or instance of arresting something.
arrogant	adjective. Having excessive pride in oneself, often with contempt or disrespect for others.
arrow	noun. A projectile consisting of a shaft, a point and a tail with stabilizing fins that is shot from a bow.
arrows	noun. plural of arrow
arroyo	noun. A dry creek or streambed, a gulch which temporarily or seasonally fills and flows (after sufficient rain).
ars	symbol. ISO 639-3 language code for Najdi Arabic.
arse	noun. A person's buttocks; the bottom, the backside.
arsenic	noun. A toxic grey brittle nonmetallic chemical element (symbol As) with an atomic number of 33.
